file,event,label,e_mev,length,linearity,purity,foreign,hint,dom_t0,top_foreign
flow0000004,10,0,551.4930380955338,179.6685672295801,0.9570632984391251,0.5997866299084372,220.71488735824823,bad-stitch?(tpc9),391.19181256133004,g20:221MeV(t0 249)
flow0000004,10,246,1397.425546683371,74.93157528770962,0.7982361560430357,0.9852690599012592,20.585392020642757,mixed/absorbed,191.8209497952382,g17:21MeV(t0 205)
flow0000004,10,365,238.3263656795025,61.88883795072692,0.7811186430051928,0.7070030110374573,69.8289075344801,mixed/absorbed,614.1727204850577,g20:58MeV(t0 249)
flow0000004,10,798,158.4450372979045,41.37172255443623,0.8840314121031152,0.867078895313661,21.060689389705658,mixed/absorbed,573.7558683598708,g29:16MeV(t0 352)
flow0000004,10,1292,223.88034952431917,67.65729943289239,0.6653179406346762,0.910279361264135,20.086687959730625,mixed/absorbed,547.6368897545856,g60:20MeV(t0 736)
flow0000004,10,1514,356.5208000391722,70.36294648108273,0.7795487045274471,0.9209160135022629,28.195086136460304,mixed/absorbed,401.8161976975661,g55:28MeV(t0 670)
flow0000004,11,156,206.92935025691986,42.784913953269665,0.7369619358550639,0.7854466146993991,44.397392615675926,mixed/absorbed,279.90167347897767,g14:44MeV(t0 195)
flow0000004,11,264,129.0780277773738,41.33293876450378,0.753577134223102,0.6173681219464033,49.38936818391085,mixed/absorbed,532.4062891063576,g17:49MeV(t0 234)
flow0000004,11,279,343.1928868815303,51.90057596980999,0.7614477706183862,0.8347602489284778,56.70910719782114,mixed/absorbed,531.003979278297,g41:57MeV(t0 499)
flow0000004,11,589,827.8054543435574,77.44534147076749,0.7703941583427588,0.6977840686474451,250.175996363163,mixed/absorbed,437.2353341711363,g14:250MeV(t0 195)
flow0000004,11,656,175.88980370014906,61.75371832861008,0.9227252431365629,0.8702949474205834,22.81379623711109,mixed/absorbed,357.8240167108506,g30:23MeV(t0 383)
flow0000004,2,8,274.3486506640911,187.10410936103807,0.9983699418725466,0.924883312468348,20.608161866664886,mixed/absorbed,475.11963690561515,g11:21MeV(t0 126)
flow0000004,2,35,525.9878058433533,381.2364653932516,0.9980750555099042,0.9396082777538336,31.7653094753623,mixed/absorbed,477.6754236757921,g49:32MeV(t0 517)
flow0000004,2,94,85.21134503185749,28.379332731452056,0.9305579622760598,0.6738285065683858,27.793511666357517,mixed/absorbed,158.66614393754438,g44:28MeV(t0 450)
flow0000004,2,109,279.97116900235415,132.80159619320722,0.9894606597221232,0.9087656971842466,25.542974412441254,mixed/absorbed,158.7186357990001,g18:26MeV(t0 198)
flow0000004,2,185,318.9256497621536,50.091029313041155,0.773106914503154,0.9362812304466958,20.321549981832504,mixed/absorbed,479.4623903465556,g65:20MeV(t0 751)
flow0000004,2,342,52.604830369353294,11.603341645270232,0.6583807157664916,0.554506572428532,23.435106188058853,mixed/absorbed,603.4273707798549,g64:23MeV(t0 743)
flow0000004,2,505,115.62846607714891,23.57512312623477,0.711777413907674,0.7798270131095073,25.458264745771885,mixed/absorbed,259.94183742947047,g30:25MeV(t0 307)
flow0000004,2,565,266.0348448380828,39.00658697844697,0.7701340064129377,0.9201459435662566,21.24396151304245,mixed/absorbed,210.06743532611478,g41:21MeV(t0 421)
flow0000004,2,922,769.5545341819525,95.009613162267,0.8182411806523391,0.9521584547207946,36.81667809188366,mixed/absorbed,158.67582715415014,g22:20MeV(t0 232)
flow0000004,2,1037,103.86035817116499,25.749559790058377,0.8043274083449166,0.49683260809812924,52.25914554297924,mixed/absorbed,376.8278857891376,g45:23MeV(t0 461)
flow0000004,3,37,609.6721493378282,226.09794110899222,0.7023561799718196,0.9643517440406943,21.733748830854893,mixed/absorbed,458.26224617241104,g55:22MeV(t0 560)
flow0000004,3,468,1734.9615211859345,94.77721334070114,0.7271574570445962,0.9780621256238798,38.06136789917946,mixed/absorbed,422.54805982692704,g74:22MeV(t0 915)
flow0000004,4,44,83.2184398919344,33.493158522510946,0.9730267236687156,0.7287782100020211,22.57065422832966,mixed/absorbed,454.5869754965788,g47:23MeV(t0 515)
flow0000004,4,296,361.7275743111968,37.96224865693605,0.8716978867171244,0.9402082091663401,21.62833946198225,mixed/absorbed,597.5988986644765,g14:17MeV(t0 138)
flow0000004,4,355,516.6119420081377,66.9034565967718,0.7430296798793985,0.9343186416282709,33.931774102151394,mixed/absorbed,245.74847611481823,g32:19MeV(t0 346)
flow0000004,4,455,2979.47730422765,84.22239236296059,0.7825766748955351,0.9911845096078888,26.265553548932076,mixed/absorbed,454.57151540000484,g45:26MeV(t0 492)
flow0000004,5,31,648.8970015272498,456.22554198629314,0.9997503217568193,0.8453507455605886,100.35143749415874,bad-stitch?(tpc10),478.7887618560791,g46:100MeV(t0 592)
flow0000004,5,42,672.1173043623567,257.43495486463047,0.9936037730717059,0.5099116747718914,329.3968440517783,bad-stitch?(tpc15),379.9057178733958,g15:328MeV(t0 218)
flow0000004,5,48,330.75888595730066,71.6541381156284,0.9711927658953443,0.9343933195710145,21.699992530047894,mixed/absorbed,592.6208837865167,g31:22MeV(t0 455)
flow0000004,5,53,209.5903758481145,33.83539434575347,0.9257916364367365,0.8995841319989156,21.04619951546192,mixed/absorbed,592.9287440802461,g56:21MeV(t0 713)
flow0000004,5,63,134.28973810374737,29.110649994867188,0.8819511373194704,0.7643035070254415,31.6516203135252,mixed/absorbed,337.61643567063294,g39:32MeV(t0 520)
flow0000004,5,254,254.03155850619078,58.35359589457754,0.8993259667080759,0.9154914564964137,21.467837013304234,mixed/absorbed,611.7924411237732,g53:21MeV(t0 689)
flow0000004,5,359,937.8378271758556,96.88402279236433,0.8635029632704783,0.9619814178515048,35.65526447445154,mixed/absorbed,163.3288615465666,g48:36MeV(t0 613)
flow0000004,5,425,182.17328207939863,22.878176436587204,0.7160012520400453,0.6452658359983584,64.62308692187071,mixed/absorbed,263.54882919370897,g46:65MeV(t0 592)
flow0000004,5,439,4214.914501644671,98.44706840016846,0.8309059694665987,0.8971373326188394,433.5573484227061,mixed/absorbed,592.6324202938664,g31:316MeV(t0 455)
flow0000004,5,882,45.14608493447304,19.86210592372826,0.876655533935758,0.510337531413984,22.106343396008015,bad-stitch?(tpc19),223.5330541701544,g16:22MeV(t0 230)
flow0000004,5,1499,910.5452498495579,95.63994706417921,0.8615040243832511,0.9662018461715218,30.774748422205448,mixed/absorbed,294.4046774570603,g20:30MeV(t0 331)
flow0000004,5,1759,218.6417278572917,41.53449810938226,0.6516515838343305,0.6853978238540908,68.78516338020563,mixed/absorbed,230.28846962221206,g18:68MeV(t0 295)
flow0000004,6,0,330.3453727439046,202.32311486275728,0.982085127366052,0.8384367384336343,53.37167586386204,mixed/absorbed,407.9549080415902,g47:53MeV(t0 567)
flow0000004,6,35,152.62204622477293,71.78399108376061,0.9827063064760658,0.855756178372867,22.0147872120142,mixed/absorbed,347.44346267298647,g40:21MeV(t0 431)
flow0000004,6,133,751.9416339918971,500.11538711782475,0.9999712791972122,0.9712366777832668,21.628339506685734,mixed/absorbed,585.4830618165895,g30:22MeV(t0 318)
flow0000004,6,368,148.75709119439125,28.511929871240802,0.6337180216471958,0.8263500862630725,25.8316560536623,mixed/absorbed,47.56716504911097,g7:26MeV(t0 84)
flow0000004,6,413,617.8418443500996,86.30155157235276,0.9119239898023603,0.9281824037156943,44.37191614508629,mixed/absorbed,567.8398531428575,g4:44MeV(t0 47)
flow0000004,6,782,467.03786727786064,90.72609601031496,0.9504979217419043,0.8706316247166455,60.41993008553982,mixed/absorbed,593.9974039156143,g50:27MeV(t0 616)
flow0000004,6,852,58.07210319489241,17.894932956520705,0.8665259966281624,0.6503952439060534,20.302283473312855,mixed/absorbed,224.4417239329854,g34:20MeV(t0 374)
flow0000004,6,1222,285.6333387121558,63.4490599595663,0.9145835240163404,0.9278320402910467,20.613575279712677,mixed/absorbed,574.9264193534851,g59:21MeV(t0 705)
flow0000004,7,76,332.95624127984047,148.26652378033947,0.9931654764262906,0.5295367243584247,156.64368391782045,bad-stitch?(tpc37),21.608056732412084,g23:157MeV(t0 283)
flow0000004,7,739,2019.86718403548,97.40581551438834,0.8685053739500188,0.9036441222362867,194.62607548385859,mixed/absorbed,282.5627548707628,g1:157MeV(t0 18)
flow0000004,7,851,68.14044705033302,23.675650676027235,0.776986195304553,0.6744738166506247,22.181499660015106,mixed/absorbed,596.9713044868884,g53:22MeV(t0 675)
flow0000004,7,971,83.81092981994152,24.150342318021348,0.8366070527534767,0.6898220959967987,25.996298544108868,mixed/absorbed,290.8410171697169,g36:26MeV(t0 450)
flow0000004,8,0,788.2054576650262,308.36080121280634,0.9860931789107535,0.5502512093338991,354.4944513812661,mixed/absorbed,180.7019419754233,g14:335MeV(t0 194)
flow0000004,8,133,713.634417898953,501.0791938794316,0.9992208961185928,0.5690811534893558,307.51852019131184,bad-stitch?(tpc58),413.5596292478229,g44:307MeV(t0 582)
flow0000004,8,440,282.35116047412157,64.11866797107024,0.665149360606753,0.901164194353325,27.906404420733452,mixed/absorbed,192.9881894603279,g26:28MeV(t0 344)
flow0000004,8,1153,400.79128769785166,60.13038950848644,0.792269648331327,0.944473777997438,22.254426017403603,mixed/absorbed,13.144018878781699,g3:22MeV(t0 66)
flow0000004,8,1192,2284.812755867839,96.78833745937172,0.8218810034342381,0.9856157052645921,32.86542009562254,mixed/absorbed,13.30540014832344,g3:32MeV(t0 66)
flow0000004,9,1,2289.5504466295242,419.01412067368074,0.8666265667541941,0.9888924243009704,25.43135490268469,mixed/absorbed,136.24239837165163,g46:16MeV(t0 578)
flow0000004,9,2,872.7029811367393,134.44726263132353,0.8335634015314198,0.9770457622452386,20.032231718301773,mixed/absorbed,577.4425448888254,g45:19MeV(t0 562)
flow0000004,9,6,160.08732096850872,69.52711382296681,0.9266667429039005,0.6409811889456571,57.47435963898897,mixed/absorbed,607.5319577730619,g10:57MeV(t0 137)
flow0000004,9,7,405.89456421881914,121.04174597807909,0.8307143204430595,0.9046926196500839,38.684747613966465,mixed/absorbed,489.0354756988604,g35:37MeV(t0 448)
flow0000004,9,33,348.9388092905283,81.90827554617279,0.9990628724031945,0.9401866276162966,20.87120693922043,mixed/absorbed,577.3465272092534,g10:21MeV(t0 137)
flow0000004,9,45,134.43670699745417,25.880403573120468,0.9126289098067881,0.764422598206528,31.67025014013052,mixed/absorbed,577.582757984011,g10:32MeV(t0 137)
flow0000004,9,62,291.68402422964573,47.428100243316365,0.9260766889570401,0.8749039929573086,36.48850674927235,mixed/absorbed,136.05889591803918,g45:36MeV(t0 562)
flow0000004,9,122,650.8617152944207,467.03641951233726,0.9993120121979698,0.9577695238474065,27.486200146377087,mixed/absorbed,516.9545232955305,g5:19MeV(t0 41)
flow0000004,9,388,4952.119663581252,117.19865191230835,0.7096918983957404,0.5821621908533773,2069.182830862701,mixed/absorbed,136.08847508169606,g46:1604MeV(t0 578)
flow0000004,9,506,1342.3619114011526,69.42677375551408,0.4632668310735237,0.8314291341179528,226.28310973197222,mixed/absorbed,136.2370950712943,g46:218MeV(t0 578)
flow0000004,9,524,1058.6928170472383,95.0520931593063,0.9027317659978037,0.9353523283409962,68.4420256242156,bad-stitch?(tpc14),577.5305155793867,g45:51MeV(t0 562)
flow0000004,9,728,385.6330414786935,47.39518630828822,0.6657075614778616,0.5536588695485775,172.12388767302036,mixed/absorbed,577.6990292929053,g10:172MeV(t0 137)
flow0000004,9,989,150.90094323456287,17.43523453096871,0.7730328998799697,0.8311501517836666,25.479601360857487,mixed/absorbed,137.34177489327914,g23:25MeV(t0 317)
flow0000004,9,1052,746.8238554224372,61.48472651307307,0.6392164029569712,0.9398176479708984,44.94561617076397,mixed/absorbed,132.4194148180059,g49:31MeV(t0 610)
flow0000004,9,1181,869.0819598585367,79.7857337658754,0.8577652940275057,0.8514806580469055,129.07548078149557,mixed/absorbed,144.30490864861187,g13:129MeV(t0 194)
flow0000004,9,1241,295.72588930279016,95.12607407650538,0.9277795537817562,0.6037864736738563,117.1705974265933,mixed/absorbed,468.75421501933664,g16:114MeV(t0 217)
flow0000004,9,1243,375.25977885723114,94.76471321304987,0.866339496896022,0.6595953021862018,127.74019162356853,mixed/absorbed,468.7643536892289,g17:126MeV(t0 233)
flow0000004,9,1262,199.5812676101923,80.01056354263334,0.7155722059538241,0.6272895276995747,74.38602851331234,mixed/absorbed,220.9452093194632,g0:74MeV(t0 7)
flow0000005,0,116,136.99996986985207,57.97520082900854,0.9802901831450069,0.6828095814108167,43.45507778972387,mixed/absorbed,372.4160477422899,g6:38MeV(t0 73)
flow0000005,0,1551,70.17045249044895,23.612432612716944,0.8651884795328775,0.6897524336640061,21.77021211385727,mixed/absorbed,440.1282131852775,g34:22MeV(t0 458)
flow0000005,1,20,211.1891929283738,44.69341390705573,0.8830764157739049,0.8784967796053623,25.660167053341866,mixed/absorbed,31.214845962240794,g5:26MeV(t0 78)
flow0000005,1,81,172.98021937161684,49.440211209978,0.924274187635141,0.756336733471167,42.14892529696226,mixed/absorbed,4.849710143869079,g14:39MeV(t0 186)
flow0000005,1,97,259.6286008581519,40.059937833720866,0.8951578639148959,0.7926803386029176,53.82611361891031,mixed/absorbed,160.17473673597675,g53:54MeV(t0 614)
flow0000005,1,108,727.2854011133313,510.1990000876099,0.9995299275282529,0.9420083621144681,42.17647162079811,mixed/absorbed,515.2836419944417,g27:42MeV(t0 327)
flow0000005,1,151,664.8618956431746,401.42255137995835,0.9997932486859484,0.9258422555569267,49.3046585470438,mixed/absorbed,494.35468282671997,g21:45MeV(t0 254)
flow0000005,1,154,361.30402586609125,244.41873945196903,0.995268873262599,0.9383708888642498,22.26684596389532,mixed/absorbed,458.4140100565736,g40:22MeV(t0 494)
flow0000005,1,425,251.5737048536539,39.19969120085848,0.5933012705776785,0.9011287055563779,24.8734178468585,mixed/absorbed,124.07182229111676,g12:17MeV(t0 161)
flow0000005,1,508,223.86092294752598,38.20315346317567,0.8461627084769541,0.6392184686615008,80.7648865878582,mixed/absorbed,225.78936737233943,g29:79MeV(t0 360)
flow0000005,1,547,1937.460494093597,96.26310563815782,0.9483078617860236,0.8934058044329135,206.5220428109169,mixed/absorbed,285.23856759096634,g14:206MeV(t0 186)
flow0000005,1,925,72.02817200124264,25.790598582439515,0.8770377691400478,0.5257926826647354,34.15628621727228,mixed/absorbed,129.9309539794922,g27:34MeV(t0 327)
flow0000005,1,981,171.96656927466393,28.12936872343489,0.7167554385571012,0.690857759048834,53.16213059425354,mixed/absorbed,326.11875707452947,g53:41MeV(t0 614)
flow0000005,1,1029,131.32665461301804,37.232927400455765,0.903981056205075,0.7582665667186941,31.746043100953102,mixed/absorbed,65.40705655504773,g32:29MeV(t0 386)
flow0000005,1,1136,103.93121437728405,15.61188276496689,0.7039476647845835,0.5210297852206262,49.77995607256889,mixed/absorbed,166.31867580726498,g15:50MeV(t0 195)
flow0000005,1,1460,350.58682581037283,96.86209408829829,0.956187090981306,0.39167756539047605,213.2698314189911,mixed/absorbed,195.45540448193137,g40:111MeV(t0 494)
flow0000005,1,1695,1281.9066305160522,99.87348125491755,0.7447888061898524,0.8825948830691603,150.50239785015583,mixed/absorbed,325.87866669508514,g9:151MeV(t0 122)
flow0000005,10,52,116.50693070888519,38.400572198450696,0.9576157772583165,0.8169554015008289,21.325964353978634,mixed/absorbed,125.5267309391455,g12:21MeV(t0 134)
flow0000005,10,668,103.7535153478384,22.3019202146642,0.8501790940762576,0.5732035394145514,44.281633123755455,mixed/absorbed,122.87118356368121,g13:23MeV(t0 146)
flow0000005,10,674,2909.0944377332926,97.92735993743582,0.6111227889172802,0.9831815392318253,48.9264906719327,mixed/absorbed,490.2146359623855,g64:26MeV(t0 653)
flow0000005,11,34,365.4535270407796,267.0206413274917,0.9963588211662024,0.943307845132774,20.71834795176983,mixed/absorbed,231.50478222427108,g23:21MeV(t0 269)
flow0000005,11,77,499.46795935183764,337.77599307407127,0.9951333213538095,0.9169748901740347,41.46838217973709,mixed/absorbed,6.3494847282757165,g20:39MeV(t0 229)
flow0000005,11,113,226.19680673629045,105.66678284869806,0.9946674119855599,0.7593805097151237,54.42736034095287,mixed/absorbed,87.31078922220279,g46:54MeV(t0 531)
flow0000005,11,648,179.2590810507536,34.6625807020358,0.7336381765825071,0.7634804501948764,42.39827714860439,mixed/absorbed,274.26560499754595,g25:32MeV(t0 291)
flow0000005,11,682,417.38290790468454,94.4733240687063,0.7994829810957499,0.5507498059100727,187.50935238599777,mixed/absorbed,378.01233990202223,g12:102MeV(t0 137)
flow0000005,11,765,447.32154869288206,101.80592369176676,0.8259814027140098,0.6798324401225165,143.21784872561693,mixed/absorbed,226.7517458146909,g37:126MeV(t0 396)
flow0000005,11,903,361.9926871135831,65.06568716995392,0.9039452421795305,0.534573318217932,168.48105519264936,mixed/absorbed,446.2656255486306,g9:168MeV(t0 96)
flow0000005,11,1268,176.34599346667528,39.8160869054963,0.849918362172219,0.5706770745703645,75.70937780290842,mixed/absorbed,193.1839057948581,g8:76MeV(t0 82)
flow0000005,11,1300,487.0027458667755,69.36748715657147,0.736759559891995,0.8121165425185206,91.49975969642401,mixed/absorbed,193.35765150017818,g45:91MeV(t0 525)
flow0000005,2,65,411.6059321910143,258.8118534248317,0.9997491182077186,0.9194588009199535,33.151235327124596,mixed/absorbed,158.7043588442494,g18:20MeV(t0 226)
flow0000005,2,617,2616.4636279940605,97.94489441236912,0.7375619189450443,0.9604314623337682,103.52963961660862,mixed/absorbed,620.204630959879,g24:84MeV(t0 292)
flow0000005,3,18,204.45700800418854,58.28349496541694,0.9379888480695698,0.8675998630791366,27.070135854184628,mixed/absorbed,176.35620829064075,g16:26MeV(t0 228)
flow0000005,3,116,393.5849234610796,280.6705034880559,0.9981390962194867,0.9384462406090193,24.226631678640842,mixed/absorbed,500.47939170663113,g30:23MeV(t0 400)
flow0000005,3,320,104.84550576657057,25.473292988636192,0.7850516432090294,0.766551904721757,24.47598361968994,bad-stitch?(tpc12),616.4711709801419,g51:24MeV(t0 626)
flow0000005,3,533,590.7347653657198,75.69457262523986,0.9309279106338323,0.9583488209694873,24.60479947179556,mixed/absorbed,13.210767747210218,g9:24MeV(t0 129)
flow0000005,3,889,1238.8028126507998,75.32591910061508,0.7168701623266746,0.9667367480298927,41.20661009848118,mixed/absorbed,392.3179523136838,g40:21MeV(t0 527)
flow0000005,3,900,115.24536148458719,24.636724414822982,0.8464005988186198,0.5723811214042029,49.28109224140644,mixed/absorbed,392.2867986505682,g18:49MeV(t0 249)
flow0000005,3,1025,117.55178838223219,49.45560907199288,0.875337876416552,0.8209325183934468,21.04970270395279,bad-stitch?(tpc38),406.8184815659353,g58:21MeV(t0 863)
flow0000005,3,1169,48.79974464327097,21.99052454796642,0.8188952682236407,0.5447539115490594,22.215892866253853,mixed/absorbed,129.9861646953382,g16:20MeV(t0 228)
flow0000005,3,1347,142.9129237756133,36.958195869771686,0.8771712716949567,0.8153449511350135,26.389592923223972,mixed/absorbed,378.03627258692035,g54:26MeV(t0 698)
flow0000005,3,1349,631.9442400112748,95.99514293428389,0.7143536434145223,0.8084389028477954,121.05593195557594,mixed/absorbed,344.77890499251674,g3:121MeV(t0 35)
flow0000005,4,3,1601.2684028819203,161.20776251506052,0.9905337606651953,0.8849937733571608,184.15583685785532,mixed/absorbed,146.79600026788682,g41:184MeV(t0 478)
flow0000005,4,4,1786.5600205510855,103.16666625091626,0.8536312204070712,0.8516934122581504,264.95862044394016,mixed/absorbed,478.33886997094385,g11:265MeV(t0 149)
flow0000005,4,12,502.3200643360615,343.1696777112363,0.9967776783205948,0.5867017910619924,207.60798290371895,bad-stitch?(tpc5),583.1542953476525,g38:208MeV(t0 451)
flow0000005,4,42,79.49742701649666,25.848267182375665,0.8966568732689768,0.687176776159848,24.868641406297684,mixed/absorbed,76.45447192671736,g7:25MeV(t0 83)
flow0000005,4,119,69.24310429394245,28.219682102159915,0.9555996748177151,0.6115539053544894,26.89721344411373,mixed/absorbed,580.6228432168766,g54:27MeV(t0 595)
flow0000005,4,248,515.0408309772611,98.14908747376856,0.8559235278402294,0.5655716321444205,223.7483475804329,mixed/absorbed,583.4819081624349,g38:224MeV(t0 451)
flow0000005,4,591,1610.005282446742,93.93953090498255,0.7460018277051449,0.8880854089309212,180.18308280408382,mixed/absorbed,504.53123623624003,g11:180MeV(t0 149)
flow0000005,4,694,1316.0778831541538,77.65229223840086,0.7744927473475044,0.9799258010016046,26.419209323823452,mixed/absorbed,504.7699373362667,g41:25MeV(t0 478)
flow0000005,4,1018,3002.6915512681007,100.68588511782491,0.8880604756669023,0.6034613374019121,1190.6832919344306,mixed/absorbed,478.3706955489535,g11:1057MeV(t0 149)
flow0000005,4,1130,1143.3277521207929,98.46521733925414,0.8633330487598593,0.6652006417637704,382.7853976637125,mixed/absorbed,478.57714435212887,g11:331MeV(t0 149)
flow0000005,4,1151,54.42544998973608,19.192009073800968,0.7832237893282356,0.5788003166866337,22.923982299864292,mixed/absorbed,478.4896228645421,g11:23MeV(t0 149)
flow0000005,4,1165,995.1900536492467,68.57779992851744,0.8751591613121736,0.8756388526983212,123.7629768550396,mixed/absorbed,505.00540838942584,g41:123MeV(t0 478)
flow0000005,4,1625,415.4165913313627,44.260051807061046,0.7895892750105081,0.9404606944336618,24.73361536860466,mixed/absorbed,354.4060711601214,g28:25MeV(t0 342)
flow0000005,4,1758,135.213106200099,41.66680910585647,0.5602820048806695,0.8235571913350734,23.857380226254463,mixed/absorbed,170.39556767750372,g14:24MeV(t0 179)
flow0000005,5,57,237.05062562972307,61.518464717512416,0.9459163927429307,0.6701252856118827,78.19700742512941,mixed/absorbed,259.7965553618174,g2:78MeV(t0 34)
flow0000005,5,156,269.04665756225586,147.72005406425995,0.9960809808661495,0.8385518523179544,43.43708450347185,mixed/absorbed,12.967213376363118,g34:43MeV(t0 366)
flow0000005,5,496,1588.8312245979905,95.90339285011416,0.9367393195257113,0.9808217891675786,30.470940202474594,mixed/absorbed,169.3313695840189,g17:29MeV(t0 203)
flow0000005,5,671,800.2276947647333,67.6643718089205,0.6059339502438075,0.9100986469810993,71.94155248254538,mixed/absorbed,394.66955323871815,g2:68MeV(t0 34)
flow0000005,5,807,294.3597061932087,97.5055847186517,0.9072528346260166,0.494961487043295,148.6629882901907,mixed/absorbed,301.54968378302755,g52:144MeV(t0 601)
flow0000005,5,834,353.7930521965027,85.55626922300368,0.8535062076160582,0.6484840330221433,124.36390685290098,mixed/absorbed,589.273048905428,g24:116MeV(t0 297)
flow0000005,5,1191,136.76542538404465,22.611963304366554,0.7883361488223605,0.8197071918958604,24.657822594046593,mixed/absorbed,610.5836006496263,g76:25MeV(t0 1016)
flow0000005,5,1361,148.3623627126217,43.31684129716599,0.8234619145591902,0.5927038908064508,60.42741308361292,mixed/absorbed,617.770102139177,g8:60MeV(t0 117)
flow0000005,5,1543,75.60126207023859,26.733892720536105,0.861329764844464,0.7217884702995382,21.033142767846584,mixed/absorbed,294.50213426159274,g67:21MeV(t0 836)
flow0000005,5,1654,403.0196885243058,44.87890512103525,0.6466083896946843,0.9495732244469338,20.322983376681805,mixed/absorbed,126.45467895541834,g17:20MeV(t0 203)
flow0000005,5,1784,123.32207337021828,31.730841631795172,0.5561925791164597,0.5089871214118818,60.55272623896599,mixed/absorbed,126.62990809531108,g36:61MeV(t0 399)
flow0000005,6,0,258.4776998460293,63.186605881958734,0.6959547312581823,0.7930601162018225,53.4893451705575,mixed/absorbed,501.16259383565676,g57:52MeV(t0 589)
flow0000005,6,20,255.49598349630833,70.86021158195166,0.9405558621646916,0.5643879463481473,111.29713007062674,mixed/absorbed,53.75619852235461,g47:111MeV(t0 483)
flow0000005,6,604,61.95919191837311,12.725432704046872,0.8197976355888112,0.6687380015829222,20.52472573518753,mixed/absorbed,393.73224736603214,g35:21MeV(t0 348)
flow0000005,6,854,364.9509997367859,108.1690887467094,0.8569845507366731,0.5823169658918669,152.43384087085724,mixed/absorbed,588.0530211889443,g44:138MeV(t0 431)
flow0000005,6,1079,442.8797058686614,94.93722722451845,0.9522935044964991,0.9009616721981443,43.862065486609936,mixed/absorbed,500.97527886239095,g57:44MeV(t0 589)
flow0000005,6,1166,169.15507095307112,23.80216860496973,0.5539383060224929,0.8598331439054715,23.70993448793888,mixed/absorbed,501.2015662384033,g56:21MeV(t0 584)
flow0000005,6,1210,95.6947970315814,23.74075967777757,0.6025369523828142,0.7576032905120543,23.196103915572166,mixed/absorbed,501.18768862623665,g49:23MeV(t0 527)
flow0000005,6,1237,85.92150428146124,19.654014341037634,0.614800118372709,0.6478648559301533,30.255981288850307,mixed/absorbed,429.67143181694877,g57:30MeV(t0 589)
flow0000005,7,28,299.1641093567014,68.7312941098304,0.9420691374877352,0.8531663828914126,43.92734828591347,mixed/absorbed,226.2001636653503,g53:44MeV(t0 537)
flow0000005,7,272,88.9998710155487,27.04450116207093,0.8465782682424229,0.7237272436001028,24.588239684700966,mixed/absorbed,621.2359937263258,g69:25MeV(t0 817)
flow0000005,7,592,160.74031741917133,50.14485567250594,0.8199238656020457,0.8357048193762747,26.408859483897686,mixed/absorbed,537.7167338758412,g68:26MeV(t0 795)
flow0000005,7,598,201.98052529245615,39.93834533445532,0.8546871401447586,0.47326436128076343,106.3903409987688,mixed/absorbed,226.44882887996448,g53:91MeV(t0 537)
flow0000005,7,897,203.72312154620886,51.947848779880104,0.8995570917149083,0.8752647635222438,25.411451742053032,mixed/absorbed,478.7024652667717,g48:24MeV(t0 502)
flow0000005,7,1661,244.62274023145437,32.28184643744016,0.8114082481621829,0.8965761225820061,25.299832299351692,mixed/absorbed,401.8164450631307,g16:25MeV(t0 173)
flow0000005,8,5,739.4858135059476,366.2143126778062,0.9995477733993812,0.7406207825973832,191.8072515875101,mixed/absorbed,70.29435321612236,g27:192MeV(t0 337)
flow0000005,8,12,1897.9995153397322,498.72715359482174,0.999013226880404,0.5465767238756875,860.5971583276987,mixed/absorbed,200.62673948501774,g26:813MeV(t0 326)
flow0000005,8,158,635.4846964776516,294.385082560495,0.9726678123915424,0.5774269275902926,268.53872065991163,mixed/absorbed,3.7257487953327932,g34:259MeV(t0 461)
flow0000005,8,164,472.22840344160795,191.92893217465655,0.98144608626816,0.755425823092386,115.4948730841279,mixed/absorbed,3.8371794453167705,g31:115MeV(t0 399)
flow0000005,8,210,275.9245352819562,146.8335950393249,0.9998825104632184,0.9098617746477557,24.871347941458225,mixed/absorbed,180.54271967146133,g15:25MeV(t0 200)
flow0000005,8,217,116.79561258852482,44.41110478745645,0.9007898354808955,0.7016151118365462,34.850045800209045,mixed/absorbed,151.38932336969415,g23:35MeV(t0 295)
flow0000005,8,237,65.25410974025726,16.538011983437464,0.6263680903685565,0.5265486276671552,30.89464780688286,mixed/absorbed,120.66117235509361,g14:31MeV(t0 180)
flow0000005,8,472,277.76680889725685,54.68426016328377,0.7525148105966005,0.8752543054641433,34.65021349489689,mixed/absorbed,324.5935455056895,g27:19MeV(t0 337)
flow0000005,8,1322,2709.8975569456816,99.28241485552067,0.7622614079660732,0.9262266000995378,199.9183561578393,mixed/absorbed,461.89765324282297,g45:124MeV(t0 584)
flow0000005,8,1726,62.95261923968792,12.653091739244484,0.6589390798999278,0.5272839931664173,29.75871078670025,mixed/absorbed,306.8049525669643,g26:30MeV(t0 326)
flow0000005,8,2039,2078.154092758894,88.84947296214025,0.69216675302265,0.9123818026642431,182.0841153934598,mixed/absorbed,360.27068170393085,g7:115MeV(t0 74)
flow0000005,8,2382,2180.016600318253,100.64268081356181,0.6755066290652397,0.9021310324879351,213.35597383230925,mixed/absorbed,200.43939656224745,g28:172MeV(t0 358)
flow0000005,9,2,697.6228596270084,210.46273634411335,0.9873613240207083,0.5170580856709366,336.9113193079829,bad-stitch?(tpc54),23.979709906425757,g56:337MeV(t0 600)
