file,event,lab_a,lab_b,gap,angle,offset,e_a,e_b,same_tpc
flow0000001,10,27,36,30.36735895823085,14.754244030497542,0.9037489459741518,167.00930588692427,47.46206545084715,False
flow0000001,10,27,389,13.141045492155433,4.018505089506833,4.168471056190055,167.00930588692427,592.8666772246361,True
flow0000001,10,15,28,53.12736271907966,1.2627774146207658,4.192883645864934,115.83801084011793,79.9926275163889,False
flow0000001,10,50,59,6.914472810401337,10.704709718533358,3.5041515079447474,149.96643414348364,98.50884456187487,False
flow0000001,10,51,79,40.25214943266918,3.7694338753769197,1.5102062318456917,146.43999753147364,572.789703220129,False
flow0000001,10,51,602,5.590792540094469,1.000678441389512,0.46561146890763677,146.43999753147364,27.946370661258698,False
flow0000001,10,79,602,16.16237833154075,3.50096998221837,2.692220122703691,572.789703220129,27.946370661258698,False
flow0000001,10,74,761,5.989910916546013,4.3279334981608155,5.3167481679653825,73.71519935876131,36.915877752006054,True
flow0000001,10,69,76,4.39492733686951,5.216797159629414,4.394744517227328,238.2238193526864,398.9173234850168,True
flow0000001,10,111,113,4.256086087418206,7.051103231910435,3.5386076796732895,147.7848399952054,54.60999580472708,True
flow0000001,10,111,1331,31.022581601719423,14.844729691804554,4.930368532006438,147.7848399952054,56.872952960431576,False
flow0000001,10,113,1331,33.168973624884394,7.794182514115727,6.220779264652287,54.60999580472708,56.872952960431576,False
flow0000001,11,520,629,12.603580459096845,6.502495633332889,0.8153580707658737,94.31332821398973,56.77295707911253,False
flow0000001,11,109,110,6.476695426784053,7.915294787347236,4.5296307035444165,73.8565950319171,234.16795196384192,True
flow0000001,11,110,962,5.948499429200856,10.438852283637011,1.8393836191128672,234.16795196384192,42.42789341509342,False
flow0000001,11,8,32,53.51263687391903,1.4532509937301572,2.393427900998447,136.2974537536502,555.97675935179,False
flow0000001,11,72,774,47.29747273547135,3.159176169959032,4.333714692649629,464.14070734381676,21.547769904136658,False
flow0000001,11,44,49,46.223645591950714,1.289445501364368,0.918748079467982,376.10448733717203,315.8800898268819,False
flow0000001,11,37,52,43.39112585219826,0.6125643389223173,3.217852525148162,617.406199939549,104.59886023402214,False
flow0000001,11,87,111,46.30841339543783,2.799988518754334,3.8378773154896004,235.60753708332777,444.136182539165,False
flow0000001,11,55,57,5.449496722924529,10.588086651901406,5.448978791097223,730.6578587666154,93.36098279058933,True
flow0000001,11,95,742,5.479789286637477,11.231114183634089,1.1013230047382823,574.1686276346445,36.27179793268442,False
flow0000001,12,1,677,53.14215886875668,4.960795404743018,3.406352342412969,1040.5869358107448,26.01078826189041,True
flow0000001,12,50,476,4.513762377585986,5.293241841224052,0.9762155701236102,80.98669172823429,15.157288782298565,True
flow0000001,12,649,677,33.92178780724054,9.888409091327665,7.027840119911086,8.405996479094028,26.01078826189041,False
flow0000001,12,2,49,2.975996856528537,4.695608436701608,2.032957564702686,464.87028991431,219.49630999565125,False
flow0000001,12,54,56,3.107547006863136,1.5612193490465556,3.039725946371528,309.1063408181071,65.4353119879961,True
flow0000001,12,124,1745,1.577447299735563,3.274865387924777,1.3842853264234478,218.65303175151348,53.77993743866682,False
flow0000001,12,107,1189,7.448095411415821,14.754495591438397,1.5311492309647863,56.61325118690729,103.36356396228075,False
flow0000001,12,108,109,10.89841901611945,10.128590877824566,4.252142710014616,71.66449411958456,59.54433134198189,True
flow0000001,12,114,1426,5.292681557109955,2.94885235258661,0.7068812579748268,148.74690098315477,76.68608658760786,False
flow0000001,12,136,137,11.099567146963746,5.806365137256329,6.822255885521409,338.6040771380067,491.8536493703723,True
flow0000001,12,136,1571,12.370744715615327,7.8949077456541135,2.9139529455752,338.6040771380067,1251.4227882102132,True
flow0000001,12,137,1571,21.240330364004198,3.5358377039065085,5.170457554023102,491.8536493703723,1251.4227882102132,True
flow0000001,12,138,145,10.536395536857889,12.24979540015194,4.5862460729650785,118.24889075756073,36.71333868056536,True
